105|V_ID,105|QoL,105|QoL__4,105|QoL__5,105|c_,105|c__4,105|c__5,105|j_,105|j__4,105|j__5,105|ht_,105|ht__4,105|ht__5,105|s_,105|s__4,105|s__5,105|cs_,105|cs__4,105|cs__5,105|e_,105|h_,105|h__4,105|h__5,106|QoL,106|QoL__4,106|QoL__5,106|c_,106|c__4,106|c__5,106|j_,106|j__4,106|j__5,106|ht_,106|ht__4,106|ht__5,106|s_,106|s__4,106|s__5,106|cs_,106|cs__4,106|cs__5,106|e_,106|h_,106|h__4,106|h__5,107|QoL,107|QoL__4,107|QoL__5,107|c_,107|c__4,107|c__5,107|j_,107|j__4,107|j__5,107|ht_,107|ht__4,107|ht__5,107|s_,107|s__4,107|s__5,107|cs_,107|cs__4,107|cs__5,107|e_,107|h_,107|h__4,107|h__5,108|QoL,108|QoL__4,108|QoL__5,108|c_,108|c__4,108|c__5,108|j_,108|j__4,108|j__5,108|ht_,108|ht__4,108|ht__5,108|s_,108|s__4,108|s__5,108|cs_,108|cs__4,108|cs__5,108|e_,108|h_,108|h__4,108|h__5,109|QoL,109|QoL__4,109|QoL__5,109|c_,109|c__4,109|c__5,109|j_,109|j__4,109|j__5,109|ht_,109|ht__4,109|ht__5,109|s_,109|s__4,109|s__5,109|cs_,109|cs__4,109|cs__5,109|e_,109|h_,109|h__4,109|h__5
65000090-022,0.7953526842148042,1,1,0.5689551888970651,4,5,-1.1263076195162844,1,1,-1.1719027661357924,1,1,1.003875968992248,2,2,1.0,1,1,1.0,-0.4792680880224321,4,5,1.4581029590582613,1.0,2.0,0.4933829301830256,4.0,5.0,-0.8674944634853303,2.0,2.0,-0.8035714285714285,1.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.3680900480602539,4.0,5.0,0.8109305997885801,1.0,1.0,0.17951138011914752,3.0,3.0,-1.0793003317977659,1.0,2.0,-0.8398004434589801,1.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.4533559740660697,4.0,5.0,1.1537864250192533,1.0,1.0,0.2057026179354243,3.0,3.0,-1.1157986682477585,1.0,1.0,-0.39820402298850566,3.0,4.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.5417894706721552,4.0,5.0,0.9186829671421726,1.0,1.0,0.20402916568550927,3.0,3.0,-1.0631251699710351,1.0,2.0,-0.7424986361156574,2.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.483598361448892,4.0,5.0
65000090-013,0.5416268718474813,1,1,0.7021250087378182,4,5,-0.30932728273211263,3,4,-1.3719027661357925,1,1,1.0,1,1,0.0,1,1,1.0,-0.4792680880224321,4,5,1.5142036415142377,2.0,2.0,0.670540336898779,4.0,5.0,0.015324781247140928,4.0,5.0,-0.8035714285714285,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.3680900480602539,4.0,5.0,0.8021343708729808,1.0,1.0,0.32697228906103076,3.0,4.0,-0.2754730749423794,3.0,4.0,-0.7960088691796009,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.4533559740660697,4.0,5.0,1.1062334209909597,1.0,1.0,0.35982226924383853,3.0,4.0,-0.2857217913738271,3.0,4.0,-0.4260775862068965,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5417894706721552,4.0,5.0,0.9358554792902171,1.0,1.0,0.4329196227359534,4.0,4.0,-0.3107925686853331,3.0,4.0,-0.7026732133115112,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.483598361448892,4.0,5.0
65000090-008,2.2296835532672077,2,2,0.7020459493593912,4,5,-2.56792465378335,1,1,-1.4290456232786495,1,1,2.003875968992248,3,4,2.0,2,2,2.0,-0.4792680880224321,4,5,3.254270459610416,3.0,3.0,0.6271742619562048,4.0,5.0,-2.3479754375634974,1.0,1.0,-0.6607142857142857,2.0,3.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,2.0,-0.3680900480602539,4.0,5.0,2.637101979953843,2.0,3.0,0.26329559571578853,3.0,4.0,-2.479770310086287,1.0,1.0,-0.6969433006018373,2.0,3.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,2.0,-0.4533559740660697,4.0,5.0,2.668395164887332,2.0,3.0,0.029337655996756806,2.0,2.0,-2.3697654426314876,1.0,1.0,-0.4532635467980296,3.0,4.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,2.0,-0.5417894706721552,4.0,5.0,2.6731066576668003,2.0,3.0,-0.005269665394298545,2.0,2.0,-2.323274521174643,1.0,1.0,-0.5186267633076144,3.0,4.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,2.0,-0.483598361448892,4.0,5.0
65000090-009,1.9832252086439734,2,2,0.7709885149019944,4,5,-2.2300586757985776,1,1,-1.086188480421507,1,1,2.007751937984496,3,4,2.0,2,2,1.0,-0.4792680880224321,4,5,2.8884135446512587,3.0,3.0,0.657637708192927,4.0,5.0,-2.0160289106087674,1.0,1.0,-0.3928571428571428,3.0,4.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.3680900480602539,4.0,5.0,2.2806945440014017,2.0,2.0,0.413064894351735,4.0,4.0,-2.1797976731537765,1.0,1.0,-0.5069686411149826,3.0,4.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.4533559740660697,4.0,5.0,2.403387866751532,2.0,3.0,0.2941162362574938,3.0,4.0,-2.1677643179348878,1.0,1.0,-0.18892651888341527,4.0,5.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.5417894706721552,4.0,5.0,2.287890914933785,2.0,2.0,0.25517081911080536,3.0,3.0,-2.1099355460232005,1.0,1.0,-0.38149793468942406,3.0,4.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.483598361448892,4.0,5.0
65000090-027,3.936358973974263,3,4,1.6491495373084237,4,5,-0.008352821025327195,4,5,-1.2290456232786497,1,1,2.003875968992248,3,4,1.0,1,1,1.0,-0.4792680880224321,4,5,4.41318438206417,4.0,4.0,1.4112881534884492,4.0,5.0,-0.09817540664198732,4.0,4.0,-0.5357142857142857,3.0,4.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.3680900480602539,4.0,5.0,3.9346928343430334,3.0,4.0,1.1024857630783553,4.0,5.0,-0.06848713968937481,4.0,4.0,-0.6498257839721255,2.0,3.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.4533559740660697,4.0,5.0,4.036318315142245,3.0,4.0,0.9963483086033943,4.0,5.0,-0.0694994967073499,4.0,4.0,-0.3526169950738916,3.0,4.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.5417894706721552,4.0,5.0,3.715842647305214,3.0,4.0,0.816070824042611,4.0,5.0,-0.14443221246249982,4.0,4.0,-0.4760735718182527,3.0,4.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.483598361448892,4.0,5.0
65000090-028,4.192304102483713,3,4,0.8548546984285749,4,5,0.04576311535621974,4,5,-1.2290456232786497,1,1,2.0,2,3,2.0,2,2,1.0,-0.4792680880224321,4,5,4.759788387198157,4.0,5.0,0.9920924545203911,4.0,5.0,-0.32849973354769507,3.0,4.0,-0.5357142857142857,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.3680900480602539,4.0,5.0,4.228293449670911,3.0,4.0,0.4675339730339457,4.0,5.0,-0.11333149259756703,4.0,4.0,-0.6725530566993982,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.4533559740660697,4.0,5.0,4.351460257150829,4.0,4.0,0.45044020264464946,4.0,5.0,-0.12476026135696894,4.0,4.0,-0.43243021346469623,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.5417894706721552,4.0,5.0,4.1981407059236755,3.0,4.0,0.3737946462968718,3.0,4.0,-0.2159820071060518,3.0,4.0,-0.4760735718182527,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.483598361448892,4.0,5.0
65000210-001,0.9690449139114926,1,1,0.6728962980839563,4,5,-0.11477502149327852,4,4,-0.5200000000000001,3,4,0.003875968992248,1,1,0.0,1,1,1.0,-0.0729523316714331,4,5,1.280525699144007,1.0,2.0,0.6720884783166305,4.0,5.0,0.1255585230612324,4.0,5.0,-0.4285714285714285,3.0,4.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.0924258426546755,4.0,5.0,0.18783345887296082,1.0,1.0,0.3406791441921097,3.0,4.0,-0.16335248874402197,3.0,4.0,-0.917960088691796,1.0,1.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.0754090768755788,4.0,5.0,0.694916112670973,1.0,1.0,0.391150284851157,4.0,4.0,-0.1635887159524539,3.0,4.0,-0.41170977011494236,3.0,4.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.1248116551050357,4.0,5.0,0.26484678393608435,1.0,1.0,0.44231735049656995,4.0,5.0,-0.1587677828568372,3.0,4.0,-0.9427168576104745,1.0,1.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.0798618950854218,4.0,5.0
65000210-003,4.530391813773567,4,4,0.5978385418452852,4,5,-0.37735153925742726,3,3,-0.6171428571428574,3,3,2.0,2,3,1.0,1,1,2.0,-0.0729523316714331,4,5,4.763014921115321,4.0,5.0,0.5816956421955577,4.0,5.0,-0.1548263069969904,3.0,4.0,-0.5714285714285714,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,-0.0924258426546755,4.0,5.0,3.931112767916014,3.0,4.0,0.2717576541219115,3.0,4.0,-0.40753862846240585,3.0,3.0,-0.8576971808679126,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,-0.0754090768755788,4.0,5.0,4.323546646753013,3.0,4.0,0.23855031599880672,3.0,3.0,-0.5320434098714637,2.0,3.0,-0.25814860426929387,4.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,-0.1248116551050357,4.0,5.0,4.04952074126738,3.0,4.0,0.2911371927187655,3.0,4.0,-0.48328054810472143,3.0,3.0,-0.6784740082612422,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,-0.0798618950854218,4.0,5.0
65000210-011,0.8658357709811841,1,1,0.7002370711529138,4,5,-0.4453249374925444,3,3,-0.32,4,4,0.003875968992248,1,1,0.0,1,1,1.0,-0.0729523316714331,4,5,0.6688733551746493,1.0,1.0,0.6842886305945771,4.0,5.0,-0.24829397318607183,3.0,4.0,-0.6785714285714285,2.0,3.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.0924258426546755,4.0,5.0,-0.4479953584033336,1.0,1.0,0.3365958324634546,3.0,4.0,-0.4652753778836791,3.0,3.0,-1.2477827050997785,1.0,1.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.0754090768755788,4.0,5.0,0.2932994976446862,1.0,1.0,0.38166798641350774,4.0,4.0,-0.47253337736867757,3.0,3.0,-0.4948994252873562,3.0,4.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.1248116551050357,4.0,5.0,-0.46486378442466636,1.0,1.0,0.4088664716378525,4.0,4.0,-0.46495655037305506,3.0,3.0,-1.3327877795962901,1.0,1.0,0.003875968992248,1.0,1.0,0.0,1.0,1.0,1.0,-0.0798618950854218,4.0,5.0
65000210-005,1.4670849053750836,1,2,0.3734871886701452,3,4,-3.427935001457516,1,1,-0.41714285714285726,3,4,2.011627906976744,4,4,2.0,2,2,1.0,-0.0729523316714331,4,5,1.497169222126114,2.0,2.0,0.29462811694347896,3.0,4.0,-3.180946673425148,1.0,1.0,-0.5357142857142857,3.0,4.0,2.011627906976744,4.0,4.0,2.0,2.0,2.0,1.0,-0.0924258426546755,4.0,5.0,0.47608701215638355,1.0,1.0,-0.091633729773744,1.0,2.0,-3.462020419498247,1.0,1.0,-0.9064776686727907,1.0,1.0,2.011627906976744,4.0,4.0,2.0,2.0,2.0,1.0,-0.0754090768755788,4.0,5.0,0.9171106045226566,1.0,1.0,-0.13768646340327684,1.0,1.0,-3.559933798067285,1.0,1.0,-0.2720853858784893,4.0,5.0,2.011627906976744,4.0,4.0,2.0,2.0,2.0,1.0,-0.1248116551050357,4.0,5.0,0.6380936669306376,1.0,1.0,-0.09812694306128267,1.0,2.0,-3.4215994896556174,1.0,1.0,-0.7739459122437846,2.0,2.0,2.011627906976744,4.0,4.0,2.0,2.0,2.0,1.0,-0.0798618950854218,4.0,5.0
65000210-002,2.940619075339396,3,3,0.5860354806862513,4,5,-2.163073154517062,1,1,-0.41714285714285726,3,4,2.007751937984496,3,4,2.0,2,2,1.0,-0.0729523316714331,4,5,3.1393301198415613,3.0,3.0,0.534692031663017,4.0,5.0,-1.8999737214369905,1.0,1.0,-0.4107142857142857,3.0,4.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.0924258426546755,4.0,5.0,2.2117020759480774,2.0,2.0,0.11731567203192257,2.0,3.0,-2.071168367233941,1.0,1.0,-0.7667880899588218,2.0,2.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.0754090768755788,4.0,5.0,2.7137632183533857,2.0,3.0,0.12412147738243773,2.0,3.0,-2.0420464893633565,1.0,1.0,-0.25125205254515603,4.0,5.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.1248116551050357,4.0,5.0,2.287068105135724,2.0,2.0,0.09906427223053024,2.0,3.0,-2.0570477718362947,1.0,1.0,-0.6828384381575872,2.0,3.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.0798618950854218,4.0,5.0
65000210-012,2.341800692850589,2,3,0.6660917962898777,4,5,-0.2970530574821414,3,4,0.04571428571428571,4,5,0.0,1,1,1.0,1,1,1.0,-0.0729523316714331,4,5,2.270628588069863,2.0,2.0,0.64186729220693,4.0,5.0,-0.3859557186252486,3.0,3.0,0.1071428571428572,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0924258426546755,4.0,5.0,1.2765177089746214,1.0,2.0,0.31517891565158407,3.0,4.0,-0.2705850407928316,3.0,4.0,-0.6926670890085523,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0754090768755788,4.0,5.0,1.7228408446086203,2.0,2.0,0.3557775661499014,3.0,4.0,-0.29189969697811696,3.0,4.0,-0.2162253694581281,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1248116551050357,4.0,5.0,0.9810042556125853,1.0,1.0,0.38495934335292475,4.0,4.0,-0.2835663436174304,3.0,4.0,-1.0405268490374873,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0798618950854218,4.0,5.0
65000210-009,2.0169682016900428,2,2,0.4857396852204483,4,5,-0.6358191518589723,2,3,-0.7600000000000002,2,2,1.0,1,1,0.0,1,1,2.0,-0.0729523316714331,4,5,2.4570995891367016,2.0,3.0,0.4531325567300332,4.0,5.0,-0.40360712493865625,3.0,3.0,-0.4999999999999999,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.0924258426546755,4.0,5.0,1.483554626365681,1.0,2.0,0.07425482018305779,2.0,2.0,-0.64611151605488,2.0,3.0,-0.8691796008869179,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.0754090768755788,4.0,5.0,1.7720943389448331,2.0,2.0,0.09275714946229288,2.0,3.0,-0.6980063278262172,2.0,2.0,-0.4978448275862067,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.1248116551050357,4.0,5.0,1.626406148181428,2.0,2.0,0.15218549775720777,2.0,3.0,-0.6614111806223819,2.0,2.0,-0.784506273867976,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.0798618950854218,4.0,5.0
65000210-004,5.46148511417804,4,5,0.6203534501003453,4,5,-0.6687731471080136,2,2,-0.41714285714285726,3,4,2.0,2,3,2.0,2,2,2.0,-0.0729523316714331,4,5,5.426222657732534,4.0,5.0,0.6540270614613566,4.0,5.0,-0.3496642753598606,3.0,4.0,-0.7857142857142857,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,-0.0924258426546755,4.0,5.0,4.580740798112362,4.0,4.0,0.2915361821972603,3.0,4.0,-0.6463144035032696,2.0,3.0,-0.98907190370605,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,-0.0754090768755788,4.0,5.0,5.3103365682371155,4.0,5.0,0.30242588793401903,3.0,4.0,-0.6127928534260224,2.0,3.0,-0.2544848111658457,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,-0.1248116551050357,4.0,5.0,4.972232798026096,4.0,5.0,0.3795881525781526,4.0,4.0,-0.595009631238126,2.0,3.0,-0.7324838282285092,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,-0.0798618950854218,4.0,5.0
65000210-007,1.212197752210204,1,2,0.6352611981854265,4,5,-0.8339870832960374,2,2,-0.5200000000000001,3,4,0.003875968992248,1,1,1.0,1,1,1.0,-0.0729523316714331,4,5,1.214412121893241,1.0,2.0,0.6400342591582688,4.0,5.0,-0.5692151207454574,2.0,3.0,-0.7678571428571428,2.0,2.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.0924258426546755,4.0,5.0,0.12339704770483936,1.0,1.0,0.29094186608440553,3.0,4.0,-0.859869803622621,2.0,2.0,-1.2361419068736144,1.0,1.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.0754090768755788,4.0,5.0,1.005169186503142,1.0,1.0,0.34951875336993854,3.0,4.0,-0.7634282485701007,2.0,2.0,-0.45998563218390787,3.0,4.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.1248116551050357,4.0,5.0,0.6381711390243,1.0,1.0,0.3967516761780382,4.0,4.0,-0.6547713704713664,2.0,3.0,-1.027823240589198,1.0,1.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.0798618950854218,4.0,5.0
65000210-010,3.004492249839969,3,3,0.6520124860642429,4,5,-0.1974250474099833,3,4,-0.37714285714285734,3,4,2.0,2,3,0.0,1,1,1.0,-0.0729523316714331,4,5,3.050722966501681,3.0,3.0,0.6573613418873792,4.0,5.0,-0.1034982470167376,4.0,4.0,-0.4107142857142857,3.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.0924258426546755,4.0,5.0,2.1240224880683094,2.0,2.0,0.29368858174613266,3.0,4.0,-0.27369952551304577,3.0,4.0,-0.8205574912891986,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.0754090768755788,4.0,5.0,2.6914628017006987,2.0,3.0,0.33737614782044467,3.0,4.0,-0.23155940858449678,3.0,4.0,-0.2895422824302134,4.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.1248116551050357,4.0,5.0,2.3245598417766224,2.0,3.0,0.41013340135312537,4.0,4.0,-0.19030366823202088,3.0,4.0,-0.8154079962590601,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.0798618950854218,4.0,5.0
65000210-013,1.663982592082375,2,2,0.609158443703706,4,5,-0.6418137746564313,2,3,-0.23428571428571443,4,5,0.003875968992248,1,1,1.0,1,1,1.0,-0.0729523316714331,4,5,2.1331559109004257,2.0,2.0,0.5868102904122928,4.0,5.0,-0.43653307727801144,3.0,3.0,0.07142857142857151,4.0,5.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.0924258426546755,4.0,5.0,0.8862628019119732,1.0,1.0,0.2275963215075327,3.0,3.0,-0.5771333227036761,2.0,3.0,-0.6926670890085523,2.0,3.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.0754090768755788,4.0,5.0,1.3010271152464528,1.0,2.0,0.2885589863751372,3.0,4.0,-0.5538190914198375,2.0,3.0,-0.3127770935960591,4.0,4.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.1248116551050357,4.0,5.0,0.6823966166748664,1.0,1.0,0.30243191872821007,3.0,4.0,-0.5035225269226823,3.0,3.0,-1.0405268490374873,1.0,1.0,0.003875968992248,1.0,1.0,1.0,1.0,1.0,1.0,-0.0798618950854218,4.0,5.0
65000210-006,3.0667171766766255,3,3,0.6889065455856995,4,5,-0.13209418009478371,4,4,-0.41714285714285726,3,4,2.0,2,3,0.0,1,1,1.0,-0.0729523316714331,4,5,3.015035886888163,3.0,3.0,0.6836054247524049,4.0,5.0,0.048856304790433513,4.0,5.0,-0.625,2.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.0924258426546755,4.0,5.0,2.132700381972015,2.0,2.0,0.3350223056348272,3.0,4.0,-0.15225335993262484,3.0,4.0,-0.974659486854609,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.0754090768755788,4.0,5.0,2.7641023533098568,3.0,3.0,0.3438757990947368,3.0,4.0,-0.1690833013530792,3.0,4.0,-0.2858784893267651,4.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.1248116551050357,4.0,5.0,2.394343586755178,2.0,3.0,0.40852072985430843,4.0,4.0,-0.1461849386068035,4.0,4.0,-0.7881303094069051,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.0798618950854218,4.0,5.0
65000210-008,3.3692539322996544,3,4,0.6418980239316235,4,5,-0.5825489028176787,2,3,-0.6171428571428574,3,3,2.0,2,3,0.0,1,1,2.0,-0.0729523316714331,4,5,3.8376322151563413,3.0,4.0,0.6233081931680802,4.0,5.0,-0.24682156392849203,3.0,4.0,-0.4464285714285714,3.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,-0.0924258426546755,4.0,5.0,2.800159265880621,3.0,3.0,0.3340661046314855,3.0,4.0,-0.6152129978588146,2.0,3.0,-0.8432847640164713,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,-0.0754090768755788,4.0,5.0,3.3905619384656855,3.0,4.0,0.3536395270425711,3.0,4.0,-0.5280339958692225,2.0,3.0,-0.31023193760262724,4.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,-0.1248116551050357,4.0,5.0,3.0357761284401077,3.0,3.0,0.3927061379472778,4.0,4.0,-0.4474757209995675,3.0,3.0,-0.8295923934221807,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,-0.0798618950854218,4.0,5.0
65000020-072,0.46731901132482406,1,1,0.11179897893487017,2,3,-0.6401171253114095,2,3,-1.2742857142857145,1,1,1.0,1,1,2.0,2,2,0.0,-0.7300771280129221,3,4,1.1552169208089154,1.0,1.0,0.15947011392920263,2.0,3.0,-0.37883894299207854,3.0,3.0,-0.8392857142857143,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,-0.7861285358424945,2.0,3.0,0.9147117345569051,1.0,1.0,-0.17531451904980297,1.0,1.0,-0.641957924610876,2.0,3.0,-0.5429996832435856,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,-0.7250161385388307,3.0,4.0,1.4111496554832503,1.0,2.0,-0.1592131722255283,1.0,1.0,-0.6298765705876899,2.0,3.0,-0.032963875205254456,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,-0.7667967264982769,3.0,3.0,2.6091100951474275,2.0,3.0,-0.10466781188447524,1.0,2.0,-0.5815452625981798,2.0,3.0,0.030940690515158686,4.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,-0.7356175208850757,3.0,4.0
65000020-019,-0.32260081830438614,1,1,0.24441607620866046,3,3,-0.659796909357267,2,3,-1.1771428571428575,1,1,1.0,1,1,1.0,1,1,0.0,-0.7300771280129221,3,4,0.35909338117296596,1.0,1.0,0.26595803672046325,3.0,4.0,-0.44216469113357415,3.0,3.0,-0.6785714285714286,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7861285358424945,2.0,3.0,0.23421154169541,1.0,1.0,-0.10096005081862061,1.0,2.0,-0.6259066623586055,2.0,3.0,-0.3139056065885335,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7250161385388307,3.0,4.0,0.4587842644145297,1.0,1.0,-0.10837320469483347,1.0,2.0,-0.59733685529548,2.0,3.0,-0.06870894909688008,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7667967264982769,3.0,3.0,-0.16881056970649458,1.0,1.0,-0.1391491996793384,1.0,1.0,-0.5855643853434674,2.0,3.0,-0.7084794637986128,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7356175208850757,3.0,4.0
65000020-052,1.7836648215154967,2,2,0.2288893452380849,3,3,-0.4408616814239512,3,3,-1.2742857142857145,1,1,1.0,1,1,3.0,3,3,0.0,-0.7300771280129221,3,4,2.595979602085753,2.0,3.0,0.2393252784200749,3.0,3.0,-0.23221714049182723,3.0,4.0,-0.625,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,-0.7861285358424945,2.0,3.0,2.1998398747206553,2.0,2.0,-0.19470811583524197,1.0,1.0,-0.42668230739561075,3.0,3.0,-0.453753563509661,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,-0.7250161385388307,3.0,4.0,2.662438626852169,2.0,3.0,-0.13918222567445235,1.0,1.0,-0.42268463772387055,3.0,3.0,-0.008897783251231361,4.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,-0.7667967264982769,3.0,3.0,2.538336367005091,2.0,3.0,-0.06589121054400116,2.0,2.0,-0.42322870719282957,3.0,3.0,-0.23692619437300277,4.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,-0.7356175208850757,3.0,4.0
65000020-041,1.099057966994615,1,1,0.4802473018641655,4,5,-0.3768264925709139,3,3,-1.2742857142857145,1,1,1.0,1,1,2.0,2,2,0.0,-0.7300771280129221,3,4,1.6657147638732295,2.0,2.0,0.4050165058966396,4.0,4.0,-0.20317320618091522,3.0,4.0,-0.7499999999999999,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,-0.7861285358424945,2.0,3.0,1.5884608867204175,2.0,2.0,0.1111137985791974,2.0,3.0,-0.3438832098102882,3.0,4.0,-0.453753563509661,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,-0.7250161385388307,3.0,4.0,1.9651019058477153,2.0,2.0,0.0717585728593701,2.0,2.0,-0.3309621572621466,3.0,4.0,-0.008897783251231361,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,-0.7667967264982769,3.0,3.0,1.3528571791586539,1.0,2.0,0.06012624632122726,2.0,2.0,-0.31628563559243833,3.0,4.0,-0.6553659106850597,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,-0.7356175208850757,3.0,4.0
