COUNTYNAME,TOWNNAME,VILLNAME,fire,police,primary,secondary,gym,area,ID,名稱
新北市,板橋區,景星里,"1","1",,"1",,"83614",5|4|2,板橋中興醫院
新北市,板橋區,鄉雲里,"1","1",,"1",,"216314",5|4|2,板橋中興醫院
新北市,板橋區,流芳里,"1","1",,"1",,"44560",5|4|2,板橋中興醫院
新北市,板橋區,湳興里,"1","1",,"1",,"187575",5|4|2,板橋中興醫院
新北市,板橋區,光華里,"1","1",,"1",,"57618",5|4|2,板橋中興醫院
新北市,板橋區,挹秀里,"1","1",,"1",,"121189",5|4|2,板橋中興醫院
新北市,板橋區,深丘里,"1","1",,"1",,"343539",5|4|2,板橋中興醫院
新北市,板橋區,黃石里,"1","1",,,,"99855",5|4|2,板橋中興醫院
新北市,板橋區,福丘里,"1","1",,"1",,"253104",5|4|2,板橋中興醫院
新北市,板橋區,新民里,"1","1",,"1",,"305458",5|4|2,板橋中興醫院
新北市,板橋區,浮洲里,"1","1",,"1",,"730705",16|5,板橋中興醫院
新北市,土城區,復興里,"1","1","1",,"1","149319",21|3,板橋中興醫院
新北市,板橋區,華德里,"1","1","1",,,"268132",21|3,板橋中興醫院
新北市,土城區,瑞興里,"1","1",,,,"64790",21|3,板橋中興醫院
新北市,板橋區,中山里,"1","1",,,,"413419",21|3,板橋中興醫院
新北市,板橋區,華東里,"1","1",,,,"512289",21|3,板橋中興醫院
新北市,土城區,復興里,"1","1","1",,"1","149319",21|3|2,板橋中興醫院
新北市,板橋區,華德里,"1","1","1",,,"268132",21|3|2,板橋中興醫院
新北市,土城區,瑞興里,"1","1",,,,"64790",21|3|2,板橋中興醫院
新北市,板橋區,中山里,"1","1",,,,"413419",21|3|2,板橋中興醫院
新北市,板橋區,華東里,"1","1",,,,"512289",21|3|2,板橋中興醫院
新北市,土城區,復興里,"1","1","1",,"1","149319",21|4|3|2,板橋中興醫院
新北市,板橋區,華德里,"1","1","1",,,"268132",21|4|3|2,板橋中興醫院
新北市,土城區,瑞興里,"1","1",,,,"64790",21|4|3|2,板橋中興醫院
新北市,板橋區,中山里,"1","1",,,,"413419",21|4|3|2,板橋中興醫院
新北市,板橋區,華東里,"1","1",,,,"512289",21|4|3|2,板橋中興醫院
新北市,板橋區,浮洲里,"1","1",,"1",,"730705",3|2,板新醫院
新北市,板橋區,湳興里,"1","1",,"1",,"187575",3|2,板新醫院
新北市,板橋區,浮洲里,"1","1",,"1",,"730705",4|2,板新醫院
新北市,板橋區,新興里,"1","1",,"1",,"92051",4|2,板新醫院
新北市,板橋區,景星里,"1","1",,"1",,"83614",4|2,板新醫院
新北市,板橋區,鄉雲里,"1","1",,"1",,"216314",4|2,板新醫院
新北市,板橋區,流芳里,"1","1",,"1",,"44560",4|2,板新醫院
新北市,板橋區,湳興里,"1","1",,"1",,"187575",4|2,板新醫院
新北市,板橋區,深丘里,"1","1",,"1",,"343539",4|2,板新醫院
新北市,板橋區,福丘里,"1","1",,"1",,"253104",4|2,板新醫院
新北市,板橋區,浮洲里,"1","1",,"1",,"730705",4|3|2,板新醫院
新北市,板橋區,新興里,"1","1",,"1",,"92051",4|3|2,板新醫院
新北市,板橋區,鄉雲里,"1","1",,"1",,"216314",4|3|2,板新醫院
新北市,板橋區,湳興里,"1","1",,"1",,"187575",4|3|2,板新醫院
新北市,板橋區,金華里,,"1",,"1","1","67435",5|1,板新醫院
新北市,板橋區,自強里,"1","1",,,,"83401",5|1,板新醫院
新北市,板橋區,自立里,,"1",,"1",,"49625",5|1,板新醫院
新北市,板橋區,民安里,"1","1",,,,"50344",5|1,板新醫院
新北市,板橋區,民權里,"1","1",,,,"44874",5|1,板新醫院
新北市,板橋區,建國里,"1","1",,,"1","65892",5|1,板新醫院
新北市,板橋區,香雅里,,"1",,"1",,"171152",5|1,板新醫院
新北市,板橋區,漢生里,"1","1",,"1",,"111888",5|1,板新醫院
新北市,板橋區,國光里,,"1",,,"1","45447",5|1,板新醫院
新北市,板橋區,新民里,"1","1",,"1",,"305458",5|1,板新醫院
新北市,板橋區,社後里,"1","1",,"1","1","171494",5|1,板新醫院
新北市,板橋區,港德里,,"1",,"1","1","67005",5|1,板新醫院
新北市,板橋區,公舘里,"1","1",,"1","1","77103",5|1,板新醫院
新北市,板橋區,百壽里,"1","1",,"1",,"53891",5|1,板新醫院
新北市,板橋區,港尾里,,"1",,"1","1","40943",5|1,板新醫院
新北市,板橋區,新生里,,"1",,"1","1","57300",5|1,板新醫院
新北市,板橋區,香社里,,"1",,"1","1","270122",5|1,板新醫院
新北市,板橋區,幸福里,,"1",,"1","1","108618",5|1,板新醫院
新北市,板橋區,忠誠里,"1","1",,"1",,"127787",5|1,板新醫院
新北市,板橋區,文德里,,"1",,"1","1","56638",5|1,板新醫院
新北市,板橋區,陽明里,"1","1",,"1",,"46130",5|1,板新醫院
新北市,板橋區,德翠里,,"1",,"1","1","132054",5|1,板新醫院
新北市,板橋區,新翠里,"1","1",,"1","1","125650",5|1,板新醫院
新北市,板橋區,朝陽里,,,,"1","1","64833",5|1,板新醫院
新北市,板橋區,新海里,"1","1",,"1","1","107678",5|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",5|1,板新醫院
新北市,板橋區,留侯里,"1","1",,,,"63631",5|2,板新醫院
新北市,板橋區,湳興里,"1","1",,"1",,"187575",5|2,板新醫院
新北市,板橋區,光華里,"1","1",,"1",,"57618",5|2,板新醫院
新北市,板橋區,黃石里,"1","1",,,,"99855",5|2,板新醫院
新北市,板橋區,挹秀里,"1","1",,"1",,"121189",5|4,板新醫院
新北市,板橋區,深丘里,"1","1",,"1",,"343539",5|4,板新醫院
新北市,板橋區,黃石里,"1","1",,,,"99855",5|4,板新醫院
新北市,板橋區,福丘里,"1","1",,"1",,"253104",5|4,板新醫院
新北市,板橋區,新民里,"1","1",,"1",,"305458",5|4,板新醫院
新北市,板橋區,赤松里,"1","1",,,,"16222",5|4|2,板新醫院
新北市,板橋區,留侯里,"1","1",,,,"63631",5|4|2,板新醫院
新北市,板橋區,新興里,"1","1",,"1",,"92051",5|4|2,板新醫院
新北市,板橋區,景星里,"1","1",,"1",,"83614",5|4|2,板新醫院
新北市,板橋區,鄉雲里,"1","1",,"1",,"216314",5|4|2,板新醫院
新北市,板橋區,流芳里,"1","1",,"1",,"44560",5|4|2,板新醫院
新北市,板橋區,湳興里,"1","1",,"1",,"187575",5|4|2,板新醫院
新北市,板橋區,光華里,"1","1",,"1",,"57618",5|4|2,板新醫院
新北市,板橋區,挹秀里,"1","1",,"1",,"121189",5|4|2,板新醫院
新北市,板橋區,深丘里,"1","1",,"1",,"343539",5|4|2,板新醫院
新北市,板橋區,黃石里,"1","1",,,,"99855",5|4|2,板新醫院
新北市,板橋區,福丘里,"1","1",,"1",,"253104",5|4|2,板新醫院
新北市,板橋區,新民里,"1","1",,"1",,"305458",5|4|2,板新醫院
新北市,板橋區,德翠里,,"1",,"1","1","132054",15|1,板新醫院
新北市,板橋區,新海里,"1","1",,"1","1","107678",15|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",15|1,板新醫院
新北市,板橋區,德翠里,,"1",,"1","1","132054",15|5|1,板新醫院
新北市,板橋區,新海里,"1","1",,"1","1","107678",15|5|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",15|5|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",15|13|1,板新醫院
新北市,板橋區,香社里,,"1",,"1","1","270122",16|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",16|1,板新醫院
新北市,板橋區,浮洲里,"1","1",,"1",,"730705",16|5,板新醫院
新北市,板橋區,華中里,,"1",,"1",,"563943",16|5,板新醫院
新北市,板橋區,香社里,,"1",,"1","1","270122",16|5,板新醫院
新北市,板橋區,香社里,,"1",,"1","1","270122",16|5|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",16|5|1,板新醫院
新北市,板橋區,華中里,,"1",,"1",,"563943",16|12,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",16|13,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",16|13|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",16|15|1,板新醫院
新北市,板橋區,中正里,"1","1","1","1","1","848557",16|15|13|1,板新醫院
新北市,板橋區,光榮里,,"1",,"1",,"44375",,板新醫院
新北市,三重區,光榮里,,"1",,,,"34169",8|6,新北市立聯合醫院 三重院區
新北市,三重區,重新里,,"1",,,,"33470",8|6,新北市立聯合醫院 三重院區
新北市,三重區,福星里,,"1",,,,"21114",8|6,新北市立聯合醫院 三重院區
新北市,三重區,中山里,,"1",,,,"150756",8|6,新北市立聯合醫院 三重院區
新北市,三重區,仁義里,,"1",,,,"49832",8|6,新北市立聯合醫院 三重院區
新北市,三重區,平和里,,"1",,,,"30155",8|6,新北市立聯合醫院 三重院區
新北市,三重區,忠孝里,,"1",,,,"28526",8|6,新北市立聯合醫院 三重院區
新北市,三重區,中民里,,"1",,,,"20140",8|6,新北市立聯合醫院 三重院區
新北市,三重區,光輝里,,"1",,,,"81419",8|6,新北市立聯合醫院 三重院區
新北市,三重區,大同里,,"1",,,,"37251",8|6,新北市立聯合醫院 三重院區
新北市,三重區,福利里,,"1",,,,"48828",8|6,新北市立聯合醫院 三重院區
新北市,三重區,仁德里,,"1",,,,"51894",8|6,新北市立聯合醫院 三重院區
新北市,三重區,正德里,,"1",,,,"30250",8|6,新北市立聯合醫院 三重院區
新北市,三重區,錦通里,,"1",,,,"30140",8|6,新北市立聯合醫院 三重院區
新北市,三重區,國隆里,,"1",,,,"57122",8|6,新北市立聯合醫院 三重院區
新北市,三重區,文化里,,"1",,"1",,"68088",8|6,新北市立聯合醫院 三重院區
新北市,三重區,大園里,,"1",,,,"43624",8|6,新北市立聯合醫院 三重院區
新北市,三重區,重陽里,,"1",,,,"116877",8|6,新北市立聯合醫院 三重院區
新北市,三重區,錦安里,,"1",,"1",,"32685",8|6,新北市立聯合醫院 三重院區
新北市,三重區,正義里,,"1",,,,"62801",8|6,新北市立聯合醫院 三重院區
新北市,三重區,中央里,,"1",,"1",,"39730",8|6,新北市立聯合醫院 三重院區
新北市,三重區,民生里,,"1",,,,"78492",8|6,新北市立聯合醫院 三重院區
新北市,三重區,正安里,,"1",,"1",,"34593",8|6,新北市立聯合醫院 三重院區
新北市,三重區,自強里,,"1",,"1",,"35225",8|6,新北市立聯合醫院 三重院區
新北市,三重區,雙園里,,"1",,"1",,"27468",8|6,新北市立聯合醫院 三重院區
新北市,三重區,長安里,,"1",,"1",,"44131",8|6,新北市立聯合醫院 三重院區
新北市,三重區,安慶里,,"1",,"1",,"25844",8|6,新北市立聯合醫院 三重院區
新北市,三重區,幸福里,,"1",,"1",,"204629",8|6,新北市立聯合醫院 三重院區
新北市,三重區,福安里,,"1",,"1",,"62804",8|6,新北市立聯合醫院 三重院區
新北市,三重區,六合里,,"1",,"1",,"97882",8|6,新北市立聯合醫院 三重院區
新北市,三重區,三安里,,"1",,"1",,"56155",8|6,新北市立聯合醫院 三重院區
新北市,三重區,信安里,,"1",,"1",,"41524",8|6,新北市立聯合醫院 三重院區
新北市,三重區,立德里,,"1",,"1",,"112268",8|6,新北市立聯合醫院 三重院區
新北市,三重區,,"1","1","1","1","1","6170480",14|7,新北市立聯合醫院 三重院區
新北市,三重區,,"1","1","1","1","1","6170480",65|8,新北市立聯合醫院 三重院區
新北市,三重區,,"1","1","1","1","1","6170480",67|65|8,新北市立聯合醫院 三重院區
新北市,三重區,,"1","1","1","1","1","6170480",69|66,新北市立聯合醫院 三重院區
新北市,三重區,,"1","1","1","1","1","6170480",70|69,新北市立聯合醫院 三重院區
新北市,三重區,,"1","1","1","1","1","6170480",70|69|66,新北市立聯合醫院 三重院區
新北市,三重區,田安里,,"1",,"1",,"123744",,新北市立聯合醫院 三重院區
新北市,三重區,成功里,,"1",,,"1","234973",,新北市立聯合醫院 三重院區
新北市,三重區,福民里,,"1",,,"1","66812",,新北市立聯合醫院 三重院區
新北市,三重區,福德里,,"1",,,"1","105765",,新北市立聯合醫院 三重院區
新北市,三重區,光正里,,"1",,,"1","73496",,新北市立聯合醫院 三重院區
新北市,三重區,同安里,,"1",,,,"71638",,新北市立聯合醫院 三重院區
新北市,三重區,福祉里,,"1",,,"1","165971",,新北市立聯合醫院 三重院區
新北市,三重區,永春里,,"1",,,"1","27074",,新北市立聯合醫院 三重院區
新北市,三重區,同慶里,,"1",,,,"52318",,新北市立聯合醫院 三重院區
新北市,三重區,大安里,,"1",,,,"35104",,新北市立聯合醫院 三重院區
新北市,三重區,重明里,,"1",,,"1","130346",,新北市立聯合醫院 三重院區
新北市,三重區,光明里,,"1",,,"1","253600",,新北市立聯合醫院 三重院區
新北市,三重區,吉利里,,"1",,,,"35805",,新北市立聯合醫院 三重院區
新北市,三重區,菜寮里,,"1",,,"1","46037",,新北市立聯合醫院 三重院區
新北市,三重區,中正里,,"1",,,,"21586",,新北市立聯合醫院 三重院區
新北市,三重區,過田里,,"1",,,"1","150570",,新北市立聯合醫院 三重院區
新北市,三重區,光田里,,"1",,,"1","83266",,新北市立聯合醫院 三重院區
新北市,三重區,光陽里,,"1",,"1","1","152473",,新北市立聯合醫院 三重院區
新北市,三重區,錦田里,,"1",,,,"51483",,新北市立聯合醫院 三重院區
新北市,三重區,三民里,,"1",,"1",,"67275",,新北市立聯合醫院 三重院區
新北市,三重區,田心里,,"1",,"1",,"115739",,新北市立聯合醫院 三重院區
新北市,三重區,田中里,,"1",,"1",,"110670",,新北市立聯合醫院 三重院區
新北市,三重區,六福里,,"1",,"1",,"105830",,新北市立聯合醫院 三重院區
新北市,板橋區,溪頭里,"1","1",,"1",,"786967",14|7,三重中興醫院
新北市,新莊區,文明里,"1","1","1","1",,"326157",14|7,三重中興醫院
新北市,新莊區,思源里,"1","1","1",,,"317891",14|7,三重中興醫院
新北市,新莊區,化成里,,"1","1",,,"540461",14|7,三重中興醫院
新北市,三重區,中興里,,"1",,,,"725508",14|7,三重中興醫院
新北市,新莊區,頭前里,"1","1","1","1",,"716889",14|7,三重中興醫院
新北市,三重區,,"1","1","1","1","1","6170480",14|7,三重中興醫院
新北市,板橋區,溪頭里,"1","1",,"1",,"786967",15|14,三重中興醫院
新北市,新莊區,文明里,"1","1","1","1",,"326157",15|14,三重中興醫院
新北市,新莊區,思源里,"1","1","1",,,"317891",15|14,三重中興醫院
新北市,新莊區,化成里,,"1","1",,,"540461",15|14,三重中興醫院
新北市,新莊區,文明里,"1","1","1","1",,"326157",15|14|7,三重中興醫院
新北市,新莊區,思源里,"1","1","1",,,"317891",15|14|7,三重中興醫院
新北市,新莊區,化成里,,"1","1",,,"540461",15|14|7,三重中興醫院
新北市,新莊區,文明里,"1","1","1","1",,"326157",15|14|13,三重中興醫院
新北市,三重區,,"1","1","1","1","1","6170480",65|8,三重中興醫院
新北市,三重區,,"1","1","1","1","1","6170480",67|65|8,三重中興醫院
新北市,三重區,,"1","1","1","1","1","6170480",69|66,三重中興醫院
新北市,三重區,,"1","1","1","1","1","6170480",70|69,三重中興醫院
新北市,三重區,,"1","1","1","1","1","6170480",70|69|66,三重中興醫院
新北市,板橋區,柏翠里,"1","1",,"1",,"769646",,三重中興醫院
新北市,三重區,五谷里,,"1",,,,"380469",,三重中興醫院
新北市,三重區,德厚里,,"1",,,,"153627",,三重中興醫院
新北市,三重區,谷王里,,"1",,,,"252959",,三重中興醫院
新北市,三重區,頂崁里,"1","1",,,,"710192",,三重中興醫院
新北市,三重區,光榮里,,"1",,,,"34169",8|6,三重宏仁醫院
新北市,三重區,重新里,,"1",,,,"33470",8|6,三重宏仁醫院
新北市,三重區,福星里,,"1",,,,"21114",8|6,三重宏仁醫院
新北市,三重區,中山里,,"1",,,,"150756",8|6,三重宏仁醫院
新北市,三重區,仁義里,,"1",,,,"49832",8|6,三重宏仁醫院
新北市,三重區,平和里,,"1",,,,"30155",8|6,三重宏仁醫院
新北市,三重區,忠孝里,,"1",,,,"28526",8|6,三重宏仁醫院
新北市,三重區,中民里,,"1",,,,"20140",8|6,三重宏仁醫院
新北市,三重區,光輝里,,"1",,,,"81419",8|6,三重宏仁醫院
新北市,三重區,大同里,,"1",,,,"37251",8|6,三重宏仁醫院
新北市,三重區,福利里,,"1",,,,"48828",8|6,三重宏仁醫院
新北市,三重區,仁德里,,"1",,,,"51894",8|6,三重宏仁醫院
新北市,三重區,正德里,,"1",,,,"30250",8|6,三重宏仁醫院
新北市,三重區,錦通里,,"1",,,,"30140",8|6,三重宏仁醫院
新北市,三重區,國隆里,,"1",,,,"57122",8|6,三重宏仁醫院
新北市,三重區,文化里,,"1",,"1",,"68088",8|6,三重宏仁醫院
新北市,三重區,大園里,,"1",,,,"43624",8|6,三重宏仁醫院
新北市,三重區,重陽里,,"1",,,,"116877",8|6,三重宏仁醫院
新北市,三重區,錦安里,,"1",,"1",,"32685",8|6,三重宏仁醫院
新北市,三重區,正義里,,"1",,,,"62801",8|6,三重宏仁醫院
新北市,三重區,中央里,,"1",,"1",,"39730",8|6,三重宏仁醫院
新北市,三重區,民生里,,"1",,,,"78492",8|6,三重宏仁醫院
新北市,三重區,正安里,,"1",,"1",,"34593",8|6,三重宏仁醫院
新北市,三重區,自強里,,"1",,"1",,"35225",8|6,三重宏仁醫院
新北市,三重區,雙園里,,"1",,"1",,"27468",8|6,三重宏仁醫院
新北市,三重區,長安里,,"1",,"1",,"44131",8|6,三重宏仁醫院
新北市,三重區,安慶里,,"1",,"1",,"25844",8|6,三重宏仁醫院
新北市,三重區,幸福里,,"1",,"1",,"204629",8|6,三重宏仁醫院
新北市,三重區,福安里,,"1",,"1",,"62804",8|6,三重宏仁醫院
新北市,三重區,六合里,,"1",,"1",,"97882",8|6,三重宏仁醫院
新北市,三重區,三安里,,"1",,"1",,"56155",8|6,三重宏仁醫院
新北市,三重區,信安里,,"1",,"1",,"41524",8|6,三重宏仁醫院
新北市,三重區,立德里,,"1",,"1",,"112268",8|6,三重宏仁醫院
新北市,三重區,,"1","1","1","1","1","6170480",14|7,三重宏仁醫院
臺北市,大同區,鄰江里,"1","1","1","1",,"231454",65|8,三重宏仁醫院
新北市,三重區,,"1","1","1","1","1","6170480",65|8,三重宏仁醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",65|8,三重宏仁醫院
臺北市,大同區,景星里,"1","1","1","1",,"114453",65|8,三重宏仁醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",66|65,三重宏仁醫院
臺北市,大同區,鄰江里,"1","1","1","1",,"231454",67|65,三重宏仁醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",67|65,三重宏仁醫院
臺北市,大同區,景星里,"1","1","1","1",,"114453",67|65,三重宏仁醫院
臺北市,大同區,國順里,"1","1","1","1",,"130130",67|65,三重宏仁醫院
臺北市,大同區,老師里,"1","1","1","1",,"602551",67|65,三重宏仁醫院
臺北市,大同區,鄰江里,"1","1","1","1",,"231454",67|65|8,三重宏仁醫院
新北市,三重區,,"1","1","1","1","1","6170480",67|65|8,三重宏仁醫院
臺北市,大同區,南芳里,"1","1","1","1","1","222441",67|65|8,三重宏仁醫院
